id,title,summary,domain,kind,collection,source,sourceUrl,reach,priority,status
wd-q76550140,2019 fire at Notre-Dame de Paris conspiracy theories,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q76550140,0,False,Discovery lead
wd-q107390894,2021 post-election crisis in Peru,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q107390894,2,False,Discovery lead
wd-q10854388,3S Policy,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q10854388,3,False,Discovery lead
wd-q2933837,abolitionism,movement advocating for abolishing prostitution,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2933837,6,False,Discovery lead
wd-q107342978,Acre conspiracy,satirical conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q107342978,6,False,Discovery lead
wd-q11626167,Act-Based Worthlessness Theory,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11626167,2,False,Discovery lead
wd-q110885712,Alaska Payment Conspiracy,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q110885712,2,False,Discovery lead
wd-q2588536,Amsterdam school,theological movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2588536,2,False,Discovery lead
wd-q12382962,analogist,School of Greek Grammarians,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q12382962,1,False,Discovery lead
wd-q52084073,anarchist anthropology,a body of anthropological research and theories that implement relevant explanatory principles of anarchism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q52084073,2,False,Discovery lead
wd-q969554,Andinia Plan,Conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q969554,12,False,Discovery lead
wd-q336241,Annales school,group of historians,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q336241,39,False,Discovery lead
wd-q16601123,Anthropological school of Cagliari,Aggregation of scholars and teaching and research experience in the field of demo-ethno-anthropological studies,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q16601123,2,False,Discovery lead
wd-q582437,antipositivism,a theoretical stance that proposes that the social realm cannot be studied with the scientific method of investigation applied to Nature,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q582437,25,False,Discovery lead
wd-q16821702,Arcadian ecology,environmentalist perspective,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q16821702,1,False,Discovery lead
wd-q615599,Aristotelian logic,Aristotle's logical theory,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q615599,16,False,Discovery lead
wd-q11285657,art direction,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11285657,1,False,Discovery lead
wd-q1349400,Art School of Tarnovo,"art school in Tarnovo, Second Bulgarian Empire",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1349400,4,False,Discovery lead
wd-q539918,Ash'ari,Sunni school of Islamic theology,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q539918,46,False,Discovery lead
wd-q777089,Aurora,rumored mid-1980s American reconnaissance aircraft,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q777089,24,False,Discovery lead
wd-q2199086,Austrian school of car designers,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2199086,1,False,Discovery lead
wd-q106153955,Avril Lavigne replacement conspiracy theory,hoax claiming musician Lavigne is dead,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q106153955,8,False,Discovery lead
wd-q604890,Bagui School,Chinese ethnological school,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q604890,15,False,Discovery lead
wd-q109790201,Bakhtin Circle,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q109790201,0,False,Discovery lead
wd-q3137784,Barack Obama citizenship conspiracy theories,conspiracy theories asserting that Barack Obama is not a natural-born citizen of the United States,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q3137784,14,False,Discovery lead
wd-q284479,Barelvi movement,South Asian Islamic revivalist movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q284479,29,False,Discovery lead
wd-q168338,behaviorism,approach to psychology,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q168338,80,False,Discovery lead
wd-q120703821,Ben Gurion Canal Project,conspiracy theory about an alleged canal project in Israel,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q120703821,10,False,Discovery lead
wd-q3050339,Bergen School of Meteorology,School of thought in meteorology,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3050339,10,False,Discovery lead
wd-q3577779,Berkeley School,school of geographical thought,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3577779,1,False,Discovery lead
wd-q30325199,Berkeley school of political theory,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q30325199,1,False,Discovery lead
wd-q821747,Berlin School (Egyptology),German group of researchers in Egyptology,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q821747,2,False,Discovery lead
wd-q104845147,Biblical maximalism,school of scholarship that affirms the historicity of central Biblical narratives,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q104845147,3,False,Discovery lead
wd-q2631377,Biblical minimalism,"movement in biblical scholarship that began in the 1990s, which posited that the Bible cannot be considered reliable evidence for what had happened in ancient Israel, and that ""Israel"" itself is a problematic subject for historical study",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2631377,10,False,Discovery lead
wd-q100804812,Biden - Ukraine conspiracy,political conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q100804812,7,False,Discovery lead
wd-q16801232,Big Pharma conspiracy theory,Conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q16801232,15,False,Discovery lead
wd-q110027962,Birds Aren't Real,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q110027962,19,False,Discovery lead
wd-q4916795,Birmingham School,"Schools of economic thought in Birmingham, England, the United Kingdom",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q4916795,7,False,Discovery lead
wd-q2420841,Black feminism,"school of thought which argues that sexism, class oppression, gender identity and racism are inextricably bound together",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2420841,44,False,Discovery lead
wd-q16823407,Black genocide,notion that discrimination against African Americans amounts to genocide,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q16823407,6,False,Discovery lead
wd-q17005165,Black Knight satellite conspiracy theory,alleged Earth satellite of extraterrestrial origin,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q17005165,31,False,Discovery lead
wd-q9197940,black series of Polish documentary,Polish film movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q9197940,1,False,Discovery lead
wd-q17626182,Blue Beam Project,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q17626182,3,False,Discovery lead
wd-q35556078,Blue Coup,conspiracy accusation in Venezuela,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q35556078,3,False,Discovery lead
wd-q131176581,BlueAnon,set of left-wing conspiracy theories regarding Donald Trump,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q131176581,1,False,Discovery lead
wd-q4090860,Bologna School,current of thought on the interpretation of Vatican II,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q4090860,3,False,Discovery lead
wd-q4946127,Bornholm school of painters,school in Denmark,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q4946127,5,False,Discovery lead
wd-q48772314,Bosnian genocide denial,"negation, distortion or minimization of the Bosnian genocide",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q48772314,5,False,Discovery lead
wd-q2922236,Bourbakism,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q2922236,2,False,Discovery lead
wd-q4968689,Brisker method,Talmudic study method,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q4968689,2,False,Discovery lead
wd-q3555387,broad church,"latitudarian churchmanship in Anglicanism, particularly in the Church of England",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3555387,11,False,Discovery lead
wd-q1862938,Bruges School,Belgian artistic movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1862938,2,False,Discovery lead
wd-q1000683,Budapest School,school of Marxist humanism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1000683,13,False,Discovery lead
wd-q3577786,Calgary School,Canadian conservative movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3577786,2,False,Discovery lead
wd-q16768130,California School,academic group of historians,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q16768130,1,False,Discovery lead
wd-q1028344,Cambridge Platonists,group of theologians and philosophers at the University of Cambridge in the middle of the 17th century,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1028344,21,False,Discovery lead
wd-q62689,cameralism,former German science of administration,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q62689,7,False,Discovery lead
wd-q616481,cameralism,18th-century German centralist economic theory,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q616481,28,False,Discovery lead
wd-q42530013,Carl Wilhelmson Art School,"school in Stockholm Municipality, Sweden",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q42530013,1,False,Discovery lead
wd-q42181845,Case Regina Louf,Case around the testimony of Regina Louf alleging a pedophile network around Dutroux,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q42181845,1,False,Discovery lead
wd-q5072172,Changzhou School of Thought,Changzhou-centered school of scholarship during the Ming and Qing dynasties,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5072172,4,False,Discovery lead
wd-q138734297,Chelsea Manning reverse transvestigation conspiracy theory,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q138734297,0,False,Discovery lead
wd-q727908,chemtrail,conspiracy theory about contrails,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q727908,43,False,Discovery lead
wd-q1072063,Chicago school,a school of sociological thought that emerged in the 1920s and 1930s at the University of Chicago and was a key influence on the development of qualitative sociological research,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1072063,26,False,Discovery lead
wd-q1982416,Chicago school,literary criticism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1982416,7,False,Discovery lead
wd-q5095895,Chicago school,mathematical analysis,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5095895,3,False,Discovery lead
wd-q4352447,Christian pacifism,theological and ethical position,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q4352447,15,False,Discovery lead
wd-q1931364,climate change denial,"denial, dismissal, or unwarranted doubt about the scientific consensus on the rate and extent of global warming",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q1931364,40,False,Discovery lead
wd-q68090786,Clinton body count conspiracy theory,conspiracy theory about politicians Bill and Hillary Clinton,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q68090786,10,False,Discovery lead
wd-q138565219,Clinton plan intelligence conspiracy theory,right-wing conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q138565219,1,False,Discovery lead
wd-q918758,cognitive poetics,school of literary criticism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q918758,8,False,Discovery lead
wd-q10350289,Cohen Plan,1937 Brazilian military forged document,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q10350289,4,False,Discovery lead
wd-q17625876,comparatism,Candidate record imported from Wikidata.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q17625876,1,False,Discovery lead
wd-q5252816,confirmation holism,"philosophical view that no individual statement can be confirmed or disconfirmed by an empirical test, but only a set of statements (a whole theory)",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5252816,8,False,Discovery lead
wd-q5247427,"conspiracy theories about the death of Diana, Princess of Wales","conspiracy theories surrounding the death of Diana, Princess of Wales",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q5247427,12,False,Discovery lead
wd-q4971475,Conspiracy theories about the Iranian Revolution,conspiracy theory about the Iranian Revolution,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q4971475,6,False,Discovery lead
wd-q3526953,Conspiracy theory of the French Revolution,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q3526953,3,False,Discovery lead
wd-q59104,continental philosophy,set of 19th- and 20th-century philosophical traditions from mainland Europe,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q59104,51,False,Discovery lead
wd-q1412134,Copenhagen School,school of thought in linguistics,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1412134,12,False,Discovery lead
wd-q5168492,Copenhagen School,"security studies - centered on ideas by Barry Buzan, Ole Wæver and Jaap de Wilde",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5168492,10,False,Discovery lead
wd-q10922392,Copenhagen School,school of thought of quantum mechanics,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q10922392,2,False,Discovery lead
wd-q96358805,COVID-19 denial,rejection of the science on COVID-19,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q96358805,5,False,Discovery lead
wd-q85173778,COVID-19 misinformation,false information about the pandemic caused by coronavirus disease 2019,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q85173778,45,False,Discovery lead
wd-q1640336,critical psychology,perspective on psychology that draws extensively on critical theory,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1640336,17,False,Discovery lead
wd-q55608583,Cronies of Ferdinand Marcos,some associates of former Philippine president Ferdinand Marcos,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q55608583,1,False,Discovery lead
wd-q601271,Cultural Marxism conspiracy theory,anti-semitic conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q601271,33,False,Discovery lead
wd-q3308924,cultural materialism,school of critical theory founded by Raymond Williams in the 1980s,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3308924,6,False,Discovery lead
wd-q356228,culturalism,central importance of culture as an organizing force in human affairs,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q356228,11,False,Discovery lead
wd-q750192,Cyrenaics,ancient Greek philosophical movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q750192,38,False,Discovery lead
wd-q8871,Daktari Ranch affair,conspiracy accusation in Venezuela,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q8871,2,False,Discovery lead
wd-q42907814,dandyism,cultural movement,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q42907814,8,False,Discovery lead
wd-q108370415,dead Internet theory,conspiracy theory about the World Wide Web,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q108370415,37,False,Discovery lead
wd-q121161309,Death of Pedro Infante conspiracy theories,conspiracy theories surrounding the death of Pedro Infante,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q121161309,1,False,Discovery lead
wd-q17001577,decoloniality,school of thought,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q17001577,8,False,Discovery lead
wd-q180348,deconstruction,critical outlook concerned with the relationship between text and meaning,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q180348,54,False,Discovery lead
wd-q1658150,deep state,"clandestine form of government of a state, operated through networks of covert power groups",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q1658150,41,False,Discovery lead
wd-q2297096,deep state in Turkey,alleged influence network within the apparatus of the Turkish state,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q2297096,19,False,Discovery lead
wd-q113318766,deliberate food shortage conspiracy theory,2022 American conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q113318766,1,False,Discovery lead
wd-q16515093,Denial of Soviet occupation,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q16515093,1,False,Discovery lead
wd-q123377568,denial of the October 7 attacks,negationism of the 2023 Hamas attack on Israel,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q123377568,8,False,Discovery lead
wd-q565644,Deutsche Physik,nationalist movement in the German physics community in the early 1930s,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q565644,18,False,Discovery lead
wd-q840825,discredited AIDS origins theories,rejected fringe AIDS origin hypotheses,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q840825,10,False,Discovery lead
wd-q108473746,Disinformation in Brazil's presidential election of 2018,propagation of fake news and conspiracy theories in Brazil during 2018,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q108473746,1,False,Discovery lead
wd-q3030803,distributionalism,theory of language,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3030803,8,False,Discovery lead
wd-q256664,Doctors' plot,1950s antisemitic campaign by Stalin in the Soviet Union,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q256664,26,False,Discovery lead
wd-q3716302,Dunning School,historiographical school of thought,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3716302,3,False,Discovery lead
wd-q5327055,Earth Changes,phrase for the belief that the world would soon enter on a series of cataclysmic events causing major alterations in human life on the planet.,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5327055,3,False,Discovery lead
wd-q114924465,Ebola misinformation,conspiracy theories about ebola viruses,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q114924465,3,False,Discovery lead
wd-q105824386,Edgeworthian Revival,movement in mathematical economics,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q105824386,0,False,Discovery lead
wd-q188958,egalitarianism,trend of thought that favors equality for all people,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q188958,71,False,Discovery lead
wd-q106957091,El vivir,text written by Meneses Monroy,Knowledge & truth,Narrative,Proverbs,Wikidata,https://www.wikidata.org/wiki/Q106957091,0,False,Discovery lead
wd-q125739086,enemies from within,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q125739086,1,False,Discovery lead
wd-q77835517,Epstein didn't kill himself,meme and conspiracy theory about Jeffrey Epstein,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q77835517,15,False,Discovery lead
wd-q5404399,ethnosymbolism,Theory of nationalism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q5404399,7,False,Discovery lead
wd-q737979,Eurabia,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q737979,40,False,Discovery lead
wd-q141131141,Expediente Royuela,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q141131141,1,False,Discovery lead
wd-q12588434,false Kim Il Sung conspiracy theory,conspiracy theory that the North Korean leader Kim Il Sung is not the same person as the Kim Il Sung organizing armed resistance against Japanese colonial occupation,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q12588434,1,False,Discovery lead
wd-q59780345,Federal Reserve System conspiracy theories,conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q59780345,0,False,Discovery lead
wd-q22935740,FEMA camps conspiracy theory,belief that US citizens will be imprisoned as a New World Order is established,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q22935740,1,False,Discovery lead
wd-q1404512,feminist school of criminology,school of criminology,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q1404512,10,False,Discovery lead
wd-q196667,fideism,epistemological theory which maintains that faith is independent of reason,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q196667,40,False,Discovery lead
wd-q11698130,finalism,view that history always moves towards a predetermined goal,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q11698130,3,False,Discovery lead
wd-q123694281,Finger-pinching conspiracy theory,conspiracy theory in South Korea,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q123694281,4,False,Discovery lead
wd-q1326929,Finland Plot,"conspiracy theory, not to be confused with the parody conspiracy theory Finland does not exist",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q1326929,5,False,Discovery lead
wd-q96107093,flat Earth conspiracy theory,modern-day conspiracy theory that the Earth is flat and that various organisations and governments conspire to hide this fact,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q96107093,0,False,Discovery lead
wd-q3363772,formalism,study of art by analyzing and comparing form and style,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3363772,15,False,Discovery lead
wd-q3655961,formalism,school of literary criticism and literary theory,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3655961,17,False,Discovery lead
wd-q151843,Frankfurt School,school of neo-Marxist interdisciplinary social theory,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q151843,70,False,Discovery lead
wd-q129827,free energy suppression,"conspiracy theory that technologically viable, pollution-free, no-cost energy sources are being suppressed by governments, corporations, or advocacy groups",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q129827,14,False,Discovery lead
wd-q210115,freethought,school of thought,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q210115,64,False,Discovery lead
wd-q3622097,Freiburg school,German school of economic thought,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q3622097,7,False,Discovery lead
wd-q4493416,functional electronics,"branch of electronics that solves tasks by way of designing new functional devices, rather than combining existing generic types",Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q4493416,2,False,Discovery lead
wd-q14634937,gay agenda,disparaging term used by opponents of gay rights activism,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q14634937,14,False,Discovery lead
wd-q92953145,Gay fascism,discredited idea that homosexuals were numerous and prominent as a group in the Nazi Party,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q92953145,7,False,Discovery lead
wd-q4113878,gay recruitment,Candidate record imported from Wikidata.,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q4113878,5,False,Discovery lead
wd-q5513123,GEC-Marconi scientist deaths conspiracy theory,"deaths of British scientists, allegedly linked",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q5513123,1,False,Discovery lead
wd-q133284109,Geneva school,school of psychology that emphasizes development through interaction with the environment,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q133284109,1,False,Discovery lead
wd-q15811640,Geneva School,School of literary criticism,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q15811640,6,False,Discovery lead
wd-q17166028,Geopolitik,19th-century German school of geostrategy,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q17166028,5,False,Discovery lead
wd-q1823932,George Soros conspiracy theories,various fringe theories that posit conspiracy involving George Soros,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q1823932,8,False,Discovery lead
wd-q704819,German organ schools,style of organ music in 17th-century Northern Germany,Knowledge & truth,Frame,Schools of thought,Wikidata,https://www.wikidata.org/wiki/Q704819,14,False,Discovery lead
wd-q126873470,Global War Party,Georgian Dream conspiracy theory,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q126873470,4,False,Discovery lead
wd-q949223,global warming conspiracy theory,denial of global warming,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q949223,8,False,Discovery lead
wd-q23580679,GMO conspiracy theories,unfounded beliefs that genetic technology in food is intentionally used to harm,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q23580679,7,False,Discovery lead
wd-q2670679,Golden billion,"term, in the Russian-speaking world, referring to the relatively wealthy people in industrially developed nations, or the West",Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q2670679,14,False,Discovery lead
wd-q135972460,Grand Canyon Egyptian cave,A 1909 newspaper hoax and subsequent conspiracy theory about the discovery of a cave containing Egyptian-style artifacts in the Grand Canyon,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q135972460,0,False,Discovery lead
wd-q17629329,Great Replacement,conspiracy theory about demographic change,Knowledge & truth,Narrative,Conspiracy theories,Wikidata,https://www.wikidata.org/wiki/Q17629329,38,False,Discovery lead
